timestamp,participant,device,session,posture,trial,words_completed,syllables,jamo,cpm_syl,jpm,wpm,key_events,backspace,msd_error_pct,skips,presses,moves,backspaces,moves_per_press,correction_pct
2026-07-22T11:57:02,P9,KIH,S1,desk,10,7,17,43,17.0,43.0,8.6,69,4,8.32,,,,,,
2026-07-22T11:58:54,P9,KIH,S1,desk,11,7,17,44,17.0,44.0,8.8,66,4,6.41,,,,,,
2026-07-22T12:01:35,P9,KIH,S1,desk,12,9,21,52,21.0,52.0,10.4,77,4,6.54,,,,,,
2026-07-22T12:06:54,P9,KIH,S1,desk,13,9,22,54,22.0,54.0,10.8,85,5,5.82,,,,,,
2026-07-22T12:09:14,P9,KIH,S1,desk,14,10,25,60,25.0,60.0,12.0,88,3,4.31,,,,,,
2026-07-22T12:11:35,P9,KIH,S1,desk,15,11,27,67,27.0,67.0,13.4,98,4,4.5,,,,,,
2026-07-22T12:25:22,P9,TV_OSK,S1,desk,1,4,10,26,10,26,5.2,,,,0,28,189,0,6.75,7.69
2026-07-22T12:27:29,P9,TV_OSK,S1,desk,2,5,12,28,12,28,5.6,,,,0,28,185,0,6.607,0.0
2026-07-22T12:29:50,P9,TV_OSK,S1,desk,3,4,11,32,11,32,6.4,,,,0,32,161,0,5.031,0.0
2026-07-22T12:31:57,P9,TV_OSK,S1,desk,4,5,12,30,12,30,6,,,,0,30,148,0,4.933,0.0
2026-07-22T12:34:22,P9,TV_OSK,S1,desk,5,7,15,35,15,35,7,,,,0,35,144,0,4.114,0.0
2026-07-22T12:38:40,P9,TV_OSK,S1,desk,6,7,15,37,15,37,7.4,,,,0,55,187,7,3.4,48.65
2026-07-22T12:40:49,P9,TV_OSK,S1,desk,7,4,13,33,13,33,6.6,,,,0,33,198,0,6.0,0.0
2026-07-22T12:42:54,P9,TV_OSK,S1,desk,8,5,15,37,15,37,7.4,,,,0,40,186,0,4.65,8.11
2026-07-22T12:45:16,P9,TV_OSK,S1,desk,9,6,15,34,15,34,6.8,,,,0,39,180,3,4.615,14.71
2026-07-22T12:47:18,P9,TV_OSK,S1,desk,10,6,16,39,16,39,7.8,,,,0,42,193,1,4.595,7.69
2026-07-22T12:51:25,P9,TV_OSK,S1,desk,11,5,17,37,17,37,7.4,,,,0,38,195,0,5.132,2.7
2026-07-22T12:53:41,P9,TV_OSK,S1,desk,12,8,18,43,18,43,8.6,,,,0,43,188,0,4.372,0.0
2026-07-22T12:56:07,P9,TV_OSK,S1,desk,13,7,18,42,18,42,8.4,,,,0,48,235,2,4.896,14.29
2026-07-22T12:58:25,P9,TV_OSK,S1,desk,14,5,16,41,16,41,8.2,,,,0,41,209,0,5.098,0.0
2026-07-22T13:00:34,P9,TV_OSK,S1,desk,15,7,14,36,14,36,7.2,,,,0,37,165,0,4.459,2.78
2026-07-22T13:10:10,P10,KIH,S1,desk,1,1,2,5,2.0,5.0,1.0,11,1,19.65,,,,,,
2026-07-22T13:12:34,P10,KIH,S1,desk,2,1,3,7,3.0,7.0,1.4,9,1,18.01,,,,,,
2026-07-22T13:14:35,P10,KIH,S1,desk,3,1,3,7,3.0,7.0,1.4,11,1,17.95,,,,,,
2026-07-22T13:19:58,P10,KIH,S1,desk,4,1,4,9,4.0,9.0,1.8,11,1,12.12,,,,,,
2026-07-22T13:22:21,P10,KIH,S1,desk,5,1,4,11,4.0,11.0,2.2,14,1,10.32,,,,,,
2026-07-22T13:25:34,P10,KIH,S1,desk,6,2,5,13,5.0,13.0,2.6,22,1,10.99,,,,,,
2026-07-22T13:30:41,P10,KIH,S1,desk,7,2,6,15,6.0,15.0,3.0,22,1,10.24,,,,,,
2026-07-22T13:33:22,P10,KIH,S1,desk,8,3,7,17,7.0,17.0,3.4,28,2,7.77,,,,,,
2026-07-22T13:35:51,P10,KIH,S1,desk,9,3,8,19,8.0,19.0,3.8,29,2,7.98,,,,,,
2026-07-22T13:41:08,P10,KIH,S1,desk,10,3,8,21,8.0,21.0,4.2,33,2,6.68,,,,,,
2026-07-22T13:43:34,P10,KIH,S1,desk,11,4,10,24,10.0,24.0,4.8,33,1,4.64,,,,,,
2026-07-22T13:46:29,P10,KIH,S1,desk,12,4,11,27,11.0,27.0,5.4,37,1,3.94,,,,,,
2026-07-22T13:52:06,P10,KIH,S1,desk,13,6,14,34,14.0,34.0,6.8,49,2,4.81,,,,,,
2026-07-22T13:53:50,P10,KIH,S1,desk,14,7,16,39,16.0,39.0,7.8,59,2,4.29,,,,,,
2026-07-22T13:56:50,P10,KIH,S1,desk,15,7,17,42,17.0,42.0,8.4,64,2,2.93,,,,,,
2026-07-22T14:07:19,P10,TV_OSK,S1,desk,1,5,13,30,13,30,6,,,,0,30,206,0,6.867,0.0
2026-07-22T14:09:40,P10,TV_OSK,S1,desk,2,5,14,31,14,31,6.2,,,,0,31,175,0,5.645,0.0
2026-07-22T14:11:57,P10,TV_OSK,S1,desk,3,7,15,39,15,39,7.8,,,,0,44,153,3,3.477,12.82
2026-07-22T14:14:27,P10,TV_OSK,S1,desk,4,5,13,32,13,32,6.4,,,,0,32,174,0,5.438,0.0
2026-07-22T14:16:41,P10,TV_OSK,S1,desk,5,3,8,24,8,24,4.8,,,,0,30,201,3,6.7,25.0
2026-07-22T14:20:54,P10,TV_OSK,S1,desk,6,5,13,36,13,36,7.2,,,,0,36,212,0,5.889,0.0
2026-07-22T14:23:02,P10,TV_OSK,S1,desk,7,5,13,32,13,32,6.4,,,,0,33,194,0,5.879,3.12
2026-07-22T14:25:20,P10,TV_OSK,S1,desk,8,6,18,39,18,39,7.8,,,,0,39,168,0,4.308,0.0
2026-07-22T14:27:30,P10,TV_OSK,S1,desk,9,6,13,34,13,34,6.8,,,,0,39,185,2,4.744,14.71
2026-07-22T14:29:54,P10,TV_OSK,S1,desk,10,6,16,38,16,38,7.6,,,,0,40,218,1,5.45,5.26
2026-07-22T14:34:04,P10,TV_OSK,S1,desk,11,5,14,36,14,36,7.2,,,,0,39,221,1,5.667,8.33
2026-07-22T14:36:24,P10,TV_OSK,S1,desk,12,6,15,37,15,37,7.4,,,,0,37,235,0,6.351,0.0
2026-07-22T14:38:37,P10,TV_OSK,S1,desk,13,5,12,31,12,31,6.2,,,,0,31,181,0,5.839,0.0
2026-07-22T14:40:47,P10,TV_OSK,S1,desk,14,6,17,41,17,41,8.2,,,,0,41,235,0,5.732,0.0
2026-07-22T14:43:04,P10,TV_OSK,S1,desk,15,7,15,37,15,37,7.4,,,,0,37,189,0,5.108,0.0
2026-07-22T14:52:35,P11,KIH,S1,desk,1,2,5,13,5.0,13.0,2.6,23,3,22.29,,,,,,
2026-07-22T14:55:16,P11,KIH,S1,desk,2,2,6,14,6.0,14.0,2.8,21,3,17.4,,,,,,
2026-07-22T14:57:57,P11,KIH,S1,desk,3,3,7,18,7.0,18.0,3.6,32,3,18.7,,,,,,
2026-07-22T15:02:42,P11,KIH,S1,desk,4,3,7,19,7.0,19.0,3.8,34,4,16.48,,,,,,
2026-07-22T15:04:35,P11,KIH,S1,desk,5,3,8,20,8.0,20.0,4.0,32,4,13.96,,,,,,
2026-07-22T15:07:45,P11,KIH,S1,desk,6,3,8,21,8.0,21.0,4.2,32,3,10.46,,,,,,
2026-07-22T15:11:38,P11,KIH,S1,desk,7,4,10,25,10.0,25.0,5.0,39,3,12.62,,,,,,
2026-07-22T15:14:12,P11,KIH,S1,desk,8,4,11,28,11.0,28.0,5.6,44,4,9.8,,,,,,
2026-07-22T15:16:33,P11,KIH,S1,desk,9,5,13,32,13.0,32.0,6.4,49,3,7.9,,,,,,
2026-07-22T15:21:14,P11,KIH,S1,desk,10,5,13,33,13.0,33.0,6.6,47,2,7.48,,,,,,
2026-07-22T15:24:22,P11,KIH,S1,desk,11,7,17,40,17.0,40.0,8.0,59,3,7.87,,,,,,
2026-07-22T15:26:39,P11,KIH,S1,desk,12,7,17,43,17.0,43.0,8.6,67,3,6.51,,,,,,
2026-07-22T15:30:58,P11,KIH,S1,desk,13,7,17,43,17.0,43.0,8.6,65,4,7.1,,,,,,
2026-07-22T15:33:35,P11,KIH,S1,desk,14,9,22,55,22.0,55.0,11.0,86,4,5.12,,,,,,
2026-07-22T15:35:35,P11,KIH,S1,desk,15,10,23,55,23.0,55.0,11.0,82,4,5.05,,,,,,
2026-07-22T15:54:49,P11,TV_OSK,S1,desk,1,5,11,29,11,29,5.8,,,,0,29,185,0,6.379,0.0
2026-07-22T15:57:11,P11,TV_OSK,S1,desk,2,5,14,31,14,31,6.2,,,,0,31,189,0,6.097,0.0
2026-07-22T15:59:24,P11,TV_OSK,S1,desk,3,3,12,35,12,35,7,,,,0,35,181,0,5.171,0.0
2026-07-22T16:01:29,P11,TV_OSK,S1,desk,4,5,12,31,12,31,6.2,,,,0,31,185,0,5.968,0.0
2026-07-22T16:03:31,P11,TV_OSK,S1,desk,5,5,11,32,11,32,6.4,,,,0,34,213,1,6.265,6.25
2026-07-22T16:07:33,P11,TV_OSK,S1,desk,6,6,15,37,15,37,7.4,,,,0,38,210,0,5.526,2.7
2026-07-22T16:09:43,P11,TV_OSK,S1,desk,7,5,14,31,14,31,6.2,,,,0,32,186,0,5.812,3.23
2026-07-22T16:12:04,P11,TV_OSK,S1,desk,8,5,12,32,12,32,6.4,,,,0,39,205,3,5.256,21.88
2026-07-22T16:14:28,P11,TV_OSK,S1,desk,9,7,14,35,14,35,7,,,,0,42,207,3,4.929,20.0
2026-07-22T16:16:33,P11,TV_OSK,S1,desk,10,6,15,37,15,37,7.4,,,,0,38,191,0,5.026,2.7
2026-07-22T16:20:40,P11,TV_OSK,S1,desk,11,7,15,37,15,37,7.4,,,,0,37,194,0,5.243,0.0
2026-07-22T16:22:48,P11,TV_OSK,S1,desk,12,7,18,43,18,43,8.6,,,,0,44,204,0,4.636,2.33
2026-07-22T16:25:10,P11,TV_OSK,S1,desk,13,7,18,40,18,40,8,,,,0,40,235,0,5.875,0.0
2026-07-22T16:27:30,P11,TV_OSK,S1,desk,14,2,8,18,8,18,3.6,,,,0,18,153,0,8.5,0.0
2026-07-22T16:29:43,P11,TV_OSK,S1,desk,15,7,15,37,15,37,7.4,,,,0,37,184,0,4.973,0.0
2026-07-22T15:47:52,P12,KIH,S1,desk,1,1,4,10,4.0,10.0,2.0,16,2,17.03,,,,,,
2026-07-22T15:49:47,P12,KIH,S1,desk,2,2,5,11,5.0,11.0,2.2,16,1,16.11,,,,,,
2026-07-22T15:52:19,P12,KIH,S1,desk,3,2,5,12,5.0,12.0,2.4,18,2,14.08,,,,,,
2026-07-22T15:56:09,P12,KIH,S1,desk,4,2,6,15,6.0,15.0,3.0,23,3,14.94,,,,,,
2026-07-22T15:57:40,P12,KIH,S1,desk,5,3,7,16,7.0,16.0,3.2,28,2,12.82,,,,,,
2026-07-22T15:59:46,P12,KIH,S1,desk,6,3,7,18,7.0,18.0,3.6,29,1,9.94,,,,,,
2026-07-22T16:04:25,P12,KIH,S1,desk,7,3,8,20,8.0,20.0,4.0,28,2,10.42,,,,,,
2026-07-22T16:05:51,P12,KIH,S1,desk,8,3,9,22,9.0,22.0,4.4,34,1,8.05,,,,,,
2026-07-22T16:07:39,P12,KIH,S1,desk,9,3,9,23,9.0,23.0,4.6,37,2,6.99,,,,,,
2026-07-22T16:11:45,P12,KIH,S1,desk,10,4,11,26,11.0,26.0,5.2,38,3,7.37,,,,,,
2026-07-22T16:13:53,P12,KIH,S1,desk,11,5,12,30,12.0,30.0,6.0,47,3,5.88,,,,,,
2026-07-22T16:16:18,P12,KIH,S1,desk,12,5,13,33,13.0,33.0,6.6,50,1,5.26,,,,,,
2026-07-22T16:19:59,P12,KIH,S1,desk,13,6,15,36,15.0,36.0,7.2,56,2,4.06,,,,,,
2026-07-22T16:21:43,P12,KIH,S1,desk,14,7,18,44,18.0,44.0,8.8,65,1,3.52,,,,,,
2026-07-22T16:23:49,P12,KIH,S1,desk,15,7,18,45,18.0,45.0,9.0,66,2,3.26,,,,,,
2026-07-22T15:00:24,P12,TV_OSK,S1,desk,1,4,12,28,12,28,5.6,,,,0,28,125,0,4.464,0.0
2026-07-22T15:02:43,P12,TV_OSK,S1,desk,2,5,13,30,13,30,6,,,,0,32,157,1,4.906,6.67
2026-07-22T15:05:05,P12,TV_OSK,S1,desk,3,7,14,40,14,40,8,,,,0,47,148,5,3.149,17.5
2026-07-22T15:07:33,P12,TV_OSK,S1,desk,4,4,13,31,13,31,6.2,,,,0,31,136,0,4.387,0.0
2026-07-22T15:09:38,P12,TV_OSK,S1,desk,5,4,12,32,12,32,6.4,,,,0,33,179,0,5.424,3.12
2026-07-22T15:14:05,P12,TV_OSK,S1,desk,6,4,14,34,14,34,6.8,,,,0,35,130,1,3.714,2.94
2026-07-22T15:16:18,P12,TV_OSK,S1,desk,7,4,14,35,14,35,7,,,,0,35,136,0,3.886,0.0
2026-07-22T15:18:46,P12,TV_OSK,S1,desk,8,6,17,39,17,39,7.8,,,,0,39,150,0,3.846,0.0
2026-07-22T15:21:02,P12,TV_OSK,S1,desk,9,5,13,32,13,32,6.4,,,,0,32,157,0,4.906,0.0
2026-07-22T15:23:15,P12,TV_OSK,S1,desk,10,6,13,36,13,36,7.2,,,,0,36,153,0,4.25,0.0
2026-07-22T15:27:25,P12,TV_OSK,S1,desk,11,7,15,37,15,37,7.4,,,,0,37,174,0,4.703,0.0
2026-07-22T15:29:36,P12,TV_OSK,S1,desk,12,8,18,44,18,44,8.8,,,,0,44,170,0,3.864,0.0
2026-07-22T15:31:57,P12,TV_OSK,S1,desk,13,8,18,40,18,40,8,,,,0,40,224,0,5.6,0.0
2026-07-22T15:34:04,P12,TV_OSK,S1,desk,14,6,14,37,14,37,7.4,,,,0,37,125,0,3.378,0.0
2026-07-22T15:36:15,P12,TV_OSK,S1,desk,15,7,14,38,14,38,7.6,,,,0,38,179,0,4.711,0.0
2026-07-25T10:45:49,P13,KIH,S1,desk,1,1,4,9,4.0,9.0,1.8,13,2,15.04,,,,,,
2026-07-25T10:47:00,P13,KIH,S1,desk,2,1,4,10,4.0,10.0,2.0,14,2,12.08,,,,,,
2026-07-25T10:48:59,P13,KIH,S1,desk,3,2,5,11,5.0,11.0,2.2,19,1,12.66,,,,,,
2026-07-25T10:52:58,P13,KIH,S1,desk,4,2,5,13,5.0,13.0,2.6,21,2,10.81,,,,,,
2026-07-25T10:55:14,P13,KIH,S1,desk,5,2,6,14,6.0,14.0,2.8,23,2,10.39,,,,,,
2026-07-25T10:56:03,P13,KIH,S1,desk,6,2,6,16,6.0,16.0,3.2,23,1,8.68,,,,,,
2026-07-25T11:01:14,P13,KIH,S1,desk,7,3,7,18,7.0,18.0,3.6,29,2,9.56,,,,,,
2026-07-25T11:02:45,P13,KIH,S1,desk,8,3,8,20,8.0,20.0,4.0,33,3,8.1,,,,,,
2026-07-25T11:03:57,P13,KIH,S1,desk,9,4,10,25,10.0,25.0,5.0,40,2,6.14,,,,,,
2026-07-25T11:08:22,P13,KIH,S1,desk,10,4,11,27,11.0,27.0,5.4,39,2,6.63,,,,,,
2026-07-25T11:10:02,P13,KIH,S1,desk,11,5,12,31,12.0,31.0,6.2,45,3,6.01,,,,,,
2026-07-25T11:11:40,P13,KIH,S1,desk,12,6,15,36,15.0,36.0,7.2,52,2,5.09,,,,,,
2026-07-25T11:15:51,P13,KIH,S1,desk,13,6,15,39,15.0,39.0,7.8,60,2,3.81,,,,,,
2026-07-25T11:17:46,P13,KIH,S1,desk,14,8,19,48,19.0,48.0,9.6,73,1,3.34,,,,,,
2026-07-25T11:18:48,P13,KIH,S1,desk,15,9,21,53,21.0,53.0,10.6,80,3,3.56,,,,,,
2026-07-25T11:36:06,P13,TV_OSK,S1,desk,1,4,11,25,11,25,5,,,,0,25,124,0,4.96,0.0
2026-07-25T11:38:22,P13,TV_OSK,S1,desk,2,5,13,30,13,30,6,,,,0,30,160,0,5.333,0.0
2026-07-25T11:40:22,P13,TV_OSK,S1,desk,3,7,14,39,14,39,7.8,,,,0,39,141,0,3.615,0.0
2026-07-25T11:42:38,P13,TV_OSK,S1,desk,4,5,13,29,13,29,5.8,,,,0,29,131,0,4.517,0.0
2026-07-25T11:44:40,P13,TV_OSK,S1,desk,5,7,14,35,14,35,7,,,,0,36,140,0,3.889,2.86
2026-07-25T11:48:55,P13,TV_OSK,S1,desk,6,6,14,36,14,36,7.2,,,,0,39,122,2,3.128,8.33
2026-07-25T11:51:02,P13,TV_OSK,S1,desk,7,4,11,33,11,33,6.6,,,,0,36,138,0,3.833,9.09
2026-07-25T11:53:22,P13,TV_OSK,S1,desk,8,5,12,29,12,29,5.8,,,,0,29,184,0,6.345,0.0
2026-07-25T11:55:26,P13,TV_OSK,S1,desk,9,6,13,32,13,32,6.4,,,,0,32,132,0,4.125,0.0
2026-07-25T11:57:33,P13,TV_OSK,S1,desk,10,6,12,34,12,34,6.8,,,,0,42,152,4,3.619,23.53
2026-07-25T12:01:34,P13,TV_OSK,S1,desk,11,7,16,37,16,37,7.4,,,,0,37,164,0,4.432,0.0
2026-07-25T12:03:45,P13,TV_OSK,S1,desk,12,7,15,36,15,36,7.2,,,,0,36,191,0,5.306,0.0
2026-07-25T12:05:51,P13,TV_OSK,S1,desk,13,6,13,35,13,35,7,,,,0,41,146,3,3.561,17.14
2026-07-25T12:08:02,P13,TV_OSK,S1,desk,14,6,16,39,16,39,7.8,,,,0,44,130,1,2.955,12.82
2026-07-25T12:10:28,P13,TV_OSK,S1,desk,15,6,14,38,14,38,7.6,,,,0,38,182,0,4.789,0.0
2026-07-25T13:18:50,P14,KIH,S1,desk,1,2,6,14,6.0,14.0,2.8,21,2,19.22,,,,,,
2026-07-25T13:21:16,P14,KIH,S1,desk,2,2,6,15,6.0,15.0,3.0,24,2,15.43,,,,,,
2026-07-25T13:24:12,P14,KIH,S1,desk,3,3,8,19,8.0,19.0,3.8,31,4,16.36,,,,,,
2026-07-25T13:28:57,P14,KIH,S1,desk,4,3,8,20,8.0,20.0,4.0,31,4,14.9,,,,,,
2026-07-25T13:31:58,P14,KIH,S1,desk,5,3,9,22,9.0,22.0,4.4,32,2,11.65,,,,,,
2026-07-25T13:34:31,P14,KIH,S1,desk,6,3,9,23,9.0,23.0,4.6,33,3,12.05,,,,,,
2026-07-25T13:39:56,P14,KIH,S1,desk,7,4,11,26,11.0,26.0,5.2,42,2,8.67,,,,,,
2026-07-25T13:42:35,P14,KIH,S1,desk,8,5,12,31,12.0,31.0,6.2,51,4,7.88,,,,,,
2026-07-25T13:44:32,P14,KIH,S1,desk,9,6,14,35,14.0,35.0,7.0,54,4,7.02,,,,,,
2026-07-25T13:50:13,P14,KIH,S1,desk,10,6,14,35,14.0,35.0,7.0,55,3,7.26,,,,,,
2026-07-25T13:53:06,P14,KIH,S1,desk,11,6,14,37,14.0,37.0,7.4,58,3,6.69,,,,,,
2026-07-25T13:55:37,P14,KIH,S1,desk,12,8,20,50,20.0,50.0,10.0,78,4,5.97,,,,,,
2026-07-25T14:01:09,P14,KIH,S1,desk,13,10,23,57,23.0,57.0,11.4,85,5,6.18,,,,,,
2026-07-25T14:03:46,P14,KIH,S1,desk,14,10,23,56,23.0,56.0,11.2,83,3,4.67,,,,,,
2026-07-25T14:05:50,P14,KIH,S1,desk,15,11,26,65,26.0,65.0,13.0,96,4,4.75,,,,,,
2026-07-25T12:31:36,P14,TV_OSK,S1,desk,1,4,10,22,10,22,4.4,,,,0,22,118,0,5.364,0.0
2026-07-25T12:33:57,P14,TV_OSK,S1,desk,2,5,13,30,13,30,6,,,,0,30,128,0,4.267,0.0
2026-07-25T12:36:03,P14,TV_OSK,S1,desk,3,6,13,36,13,36,7.2,,,,0,36,118,0,3.278,0.0
2026-07-25T12:38:26,P14,TV_OSK,S1,desk,4,5,13,30,13,30,6,,,,0,30,123,0,4.1,0.0
2026-07-25T12:40:36,P14,TV_OSK,S1,desk,5,7,14,34,14,34,6.8,,,,0,34,122,0,3.588,0.0
2026-07-25T12:44:46,P14,TV_OSK,S1,desk,6,4,14,36,14,36,7.2,,,,0,36,162,0,4.5,0.0
2026-07-25T12:46:50,P14,TV_OSK,S1,desk,7,5,12,32,12,32,6.4,,,,0,35,119,0,3.4,9.38
2026-07-25T12:48:51,P14,TV_OSK,S1,desk,8,7,14,37,14,37,7.4,,,,0,37,176,0,4.757,0.0
2026-07-25T12:50:53,P14,TV_OSK,S1,desk,9,6,12,32,12,32,6.4,,,,0,32,165,0,5.156,0.0
2026-07-25T12:53:19,P14,TV_OSK,S1,desk,10,6,13,34,13,34,6.8,,,,0,34,173,0,5.088,0.0
2026-07-25T12:57:47,P14,TV_OSK,S1,desk,11,5,15,35,15,35,7,,,,0,38,192,1,5.053,8.57
2026-07-25T13:00:03,P14,TV_OSK,S1,desk,12,7,18,41,18,41,8.2,,,,0,41,170,0,4.146,0.0
2026-07-25T13:02:04,P14,TV_OSK,S1,desk,13,7,14,35,14,35,7,,,,0,35,134,0,3.829,0.0
2026-07-25T13:04:30,P14,TV_OSK,S1,desk,14,6,15,37,15,37,7.4,,,,0,37,118,0,3.189,0.0
2026-07-25T13:06:32,P14,TV_OSK,S1,desk,15,7,18,41,18,41,8.2,,,,0,55,159,6,2.891,34.15
2026-07-25T14:22:46,P15,KIH,S1,desk,1,1,2,5,2.0,5.0,1.0,8,1,21.01,,,,,,
2026-07-25T14:25:11,P15,KIH,S1,desk,2,1,2,6,2.0,6.0,1.2,11,1,20.63,,,,,,
2026-07-25T14:26:51,P15,KIH,S1,desk,3,1,3,8,3.0,8.0,1.6,13,2,17.33,,,,,,
2026-07-25T14:32:24,P15,KIH,S1,desk,4,1,3,8,3.0,8.0,1.6,13,2,16.3,,,,,,
2026-07-25T14:34:30,P15,KIH,S1,desk,5,1,4,11,4.0,11.0,2.2,16,2,11.81,,,,,,
2026-07-25T14:36:25,P15,KIH,S1,desk,6,1,4,11,4.0,11.0,2.2,16,2,12.83,,,,,,
2026-07-25T14:41:26,P15,KIH,S1,desk,7,2,5,13,5.0,13.0,2.6,21,1,9.5,,,,,,
2026-07-25T14:43:29,P15,KIH,S1,desk,8,2,6,14,6.0,14.0,2.8,25,2,10.04,,,,,,
2026-07-25T14:45:31,P15,KIH,S1,desk,9,2,6,16,6.0,16.0,3.2,21,1,6.55,,,,,,
2026-07-25T14:50:20,P15,KIH,S1,desk,10,3,8,20,8.0,20.0,4.0,29,2,8.13,,,,,,
2026-07-25T14:52:30,P15,KIH,S1,desk,11,3,9,23,9.0,23.0,4.6,35,1,5.71,,,,,,
2026-07-25T14:54:06,P15,KIH,S1,desk,12,4,10,25,10.0,25.0,5.0,40,1,6.26,,,,,,
2026-07-25T14:59:15,P15,KIH,S1,desk,13,4,11,28,11.0,28.0,5.6,41,1,4.7,,,,,,
2026-07-25T15:01:32,P15,KIH,S1,desk,14,5,13,33,13.0,33.0,6.6,51,1,4.35,,,,,,
2026-07-25T15:03:27,P15,KIH,S1,desk,15,7,16,39,16.0,39.0,7.8,61,2,4.5,,,,,,
2026-07-25T15:22:04,P15,TV_OSK,S1,desk,1,5,13,28,13,28,5.6,,,,0,28,192,0,6.857,0.0
2026-07-25T15:24:07,P15,TV_OSK,S1,desk,2,5,13,29,13,29,5.8,,,,0,40,201,5,5.025,37.93
2026-07-25T15:26:18,P15,TV_OSK,S1,desk,3,4,12,33,12,33,6.6,,,,0,33,160,0,4.848,0.0
2026-07-25T15:28:35,P15,TV_OSK,S1,desk,4,5,12,32,12,32,6.4,,,,0,32,175,0,5.469,0.0
2026-07-25T15:30:44,P15,TV_OSK,S1,desk,5,2,9,23,9,23,4.6,,,,0,23,182,0,7.913,0.0
2026-07-25T15:34:48,P15,TV_OSK,S1,desk,6,5,14,35,14,35,7,,,,0,35,207,0,5.914,0.0
2026-07-25T15:36:54,P15,TV_OSK,S1,desk,7,4,13,32,13,32,6.4,,,,0,35,197,2,5.629,9.38
2026-07-25T15:39:04,P15,TV_OSK,S1,desk,8,5,13,31,13,31,6.2,,,,0,31,194,0,6.258,0.0
2026-07-25T15:41:24,P15,TV_OSK,S1,desk,9,7,14,33,14,33,6.6,,,,0,33,197,0,5.97,0.0
2026-07-25T15:43:43,P15,TV_OSK,S1,desk,10,5,15,35,15,35,7,,,,0,35,206,0,5.886,0.0
2026-07-25T15:48:05,P15,TV_OSK,S1,desk,11,5,15,35,15,35,7,,,,0,35,204,0,5.829,0.0
2026-07-25T15:50:19,P15,TV_OSK,S1,desk,12,5,14,35,14,35,7,,,,0,38,235,1,6.184,8.57
2026-07-25T15:52:29,P15,TV_OSK,S1,desk,13,8,18,40,18,40,8,,,,0,42,235,0,5.595,5.0
2026-07-25T15:54:47,P15,TV_OSK,S1,desk,14,7,17,43,17,43,8.6,,,,0,47,235,0,5.0,9.3
2026-07-25T15:56:54,P15,TV_OSK,S1,desk,15,7,14,35,14,35,7,,,,0,46,186,4,4.043,31.43
2026-07-25T15:31:20,P16,KIH,S1,desk,1,2,5,12,5.0,12.0,2.4,21,3,16.15,,,,,,
2026-07-25T15:33:52,P16,KIH,S1,desk,2,2,6,14,6.0,14.0,2.8,25,2,18.5,,,,,,
2026-07-25T15:35:23,P16,KIH,S1,desk,3,2,5,13,5.0,13.0,2.6,21,2,13.91,,,,,,
2026-07-25T15:40:31,P16,KIH,S1,desk,4,2,6,15,6.0,15.0,3.0,24,2,12.55,,,,,,
2026-07-25T15:42:41,P16,KIH,S1,desk,5,3,7,17,7.0,17.0,3.4,26,3,15.21,,,,,,
2026-07-25T15:44:04,P16,KIH,S1,desk,6,3,8,21,8.0,21.0,4.2,36,3,12.87,,,,,,
2026-07-25T15:49:14,P16,KIH,S1,desk,7,4,10,24,10.0,24.0,4.8,38,2,10.17,,,,,,
2026-07-25T15:51:50,P16,KIH,S1,desk,8,4,11,27,11.0,27.0,5.4,44,3,10.48,,,,,,
2026-07-25T15:53:43,P16,KIH,S1,desk,9,4,11,28,11.0,28.0,5.6,40,2,8.1,,,,,,
2026-07-25T15:58:30,P16,KIH,S1,desk,10,6,14,34,14.0,34.0,6.8,52,3,7.95,,,,,,
2026-07-25T16:00:39,P16,KIH,S1,desk,11,6,15,38,15.0,38.0,7.6,60,3,8.98,,,,,,
2026-07-25T16:02:13,P16,KIH,S1,desk,12,7,16,42,16.0,42.0,8.4,67,4,8.2,,,,,,
2026-07-25T16:07:18,P16,KIH,S1,desk,13,8,19,47,19.0,47.0,9.4,73,5,7.55,,,,,,
2026-07-25T16:09:07,P16,KIH,S1,desk,14,8,20,51,20.0,51.0,10.2,73,2,5.08,,,,,,
2026-07-25T16:11:48,P16,KIH,S1,desk,15,9,22,56,22.0,56.0,11.2,85,3,6.15,,,,,,
2026-07-25T14:45:07,P16,TV_OSK,S1,desk,1,5,12,28,12,28,5.6,,,,1,30,179,2,5.967,7.14
2026-07-25T14:47:27,P16,TV_OSK,S1,desk,2,5,13,32,13,32,6.4,,,,0,32,158,0,4.938,0.0
2026-07-25T14:49:28,P16,TV_OSK,S1,desk,3,6,15,40,15,40,8,,,,0,49,148,4,3.02,22.5
2026-07-25T14:51:56,P16,TV_OSK,S1,desk,4,5,11,26,11,26,5.2,,,,0,26,120,0,4.615,0.0
2026-07-25T14:54:18,P16,TV_OSK,S1,desk,5,4,11,31,11,31,6.2,,,,0,31,163,0,5.258,0.0
2026-07-25T14:58:27,P16,TV_OSK,S1,desk,6,4,15,35,15,35,7,,,,0,35,119,0,3.4,0.0
2026-07-25T15:00:51,P16,TV_OSK,S1,desk,7,4,12,31,12,31,6.2,,,,0,36,133,2,3.694,16.13
2026-07-25T15:03:15,P16,TV_OSK,S1,desk,8,5,12,31,12,31,6.2,,,,0,39,177,3,4.538,25.81
2026-07-25T15:05:26,P16,TV_OSK,S1,desk,9,6,14,34,14,34,6.8,,,,0,34,120,0,3.529,0.0
